Domain,Confidence,Indicators,Country_Code,Shop_ID,Timestamp
https://concrete-everything.com,25,Currency: INR,,,2024-12-20 20:02:52
https://stiger-woods.com,25,Currency: INR,,,2024-12-20 20:02:53
https://islandapothecary.com,25,Currency: INR,,,2024-12-20 20:03:08
https://rojosroastery.com,25,Currency: INR,,,2024-12-20 20:03:09
https://myflowersforever.com,25,Currency: INR,,,2024-12-20 20:03:09
https://floridaecoproducts.com,25,Currency: INR,,,2024-12-20 20:03:51
https://colmanandlucia.com,25,Currency: INR,,,2024-12-20 20:15:52
https://myflowersforeverjewelry.com,25,Currency: INR,,,2024-12-20 20:15:55
https://mcf-rarewine.com,25,Indian address format: pincode,,,2024-12-20 20:16:57
https://eight-x.com,25,Currency: INR,,,2024-12-20 20:17:23
https://lisasnaturalherbalcreations.com,25,Currency: INR,,,2024-12-20 20:17:24
https://thesefistsfly.com,25,Currency: INR,,,2024-12-20 20:17:58
https://terminalcityglass.com,25,Currency: INR,,,2024-12-20 20:18:13
https://lazyassbikers.com,25,Currency: INR,,,2024-12-20 20:18:33
https://helloadorn.com,25,Currency: INR,,,2024-12-20 20:18:37
https://shopschoolgirlstyle.com,25,Currency: INR,,,2024-12-20 20:18:52
https://dirtykneessoap.com,25,Currency: INR,,,2024-12-20 20:19:07
https://owayurika.com,25,Currency: INR,,,2024-12-20 20:20:08
https://theshopvancouver.com,25,Currency: INR,,,2024-12-20 20:20:31
https://soprettycaracotter.com,25,Currency: INR,,,2024-12-20 20:20:32
https://toccotoscano.com,25,Currency: INR,,,2024-12-20 20:20:32
https://stonycreekcolors.com,25,Currency: INR,,,2024-12-20 20:20:39
https://blackandnobel.com,25,Indian address format: pin-code,,,2024-12-20 20:20:39
https://bowfishkids.com,25,Currency: INR,,,2024-12-20 20:20:42
https://hamptonct.com,25,Currency: INR,,,2024-12-20 20:20:59
https://rpidiesel.com,25,Currency: INR,,,2024-12-20 20:21:08
https://robertwstolz.com,25,Currency: INR,,,2024-12-20 20:21:23
https://bargainlove.com,25,Currency: INR,,,2024-12-20 20:21:24
https://nufabrx.com,25,Currency: INR,,,2024-12-20 20:21:38
https://piperandskye.com,25,Currency: INR,,,2024-12-20 20:21:55
https://duelgamecalls.com,25,Currency: INR,,,2024-12-20 20:21:57
